796,617.9,2.6055,588.8,0.00018658,-0.023908
797,617.87,2.6057,588.82,0.00018284,-0.023637
798,617.83,2.6059,588.84,0.00017912,-0.023368
799,617.8,2.6061,588.86,0.00017539,-0.023101
800,617.77,2.6062,588.87,0.00017168,-0.022835
801,617.73,2.6064,588.89,0.00016797,-0.022571
802,617.7,2.6065,588.9,0.00016426,-0.022308
803,617.66,2.6067,588.92,0.00016056,-0.022047
804,617.62,2.6069,588.93,0.00015687,-0.021787
805,617.58,2.607,588.94,0.00015319,-0.021529
806,617.54,2.6072,588.94,0.0001495,-0.021272
807,617.5,2.6073,588.95,0.00014583,-0.021017
808,617.46,2.6074,588.96,0.00014216,-0.020763
809,617.42,2.6076,588.96,0.0001385,-0.020511
810,617.37,2.6077,588.97,0.00013484,-0.02026
811,617.33,2.6078,588.97,0.00013119,-0.02001
812,617.28,2.608,588.97,0.00012754,-0.019762
813,617.24,2.6081,588.97,0.0001239,-0.019516
