Tempo/s,VazaoEntrada,Level/m,Vazao,DeltaHt,DeltaQx
1216,1046.1,3.3819,1127,0.00070987,0.00013877
1217,1046.2,3.3827,1127.4,0.00071204,5.0444e-05
1218,1046.2,3.3834,1127.8,0.00071419,-3.9262e-05
1219,1046.3,3.3841,1128.3,0.00071635,-0.00013036
1220,1046.4,3.3848,1128.7,0.00071849,-0.00022286
1221,1046.4,3.3855,1129.1,0.00072062,-0.00031676
1222,1046.5,3.3863,1129.5,0.00072275,-0.0004121
1223,1046.6,3.387,1130,0.00072487,-0.00050886
1224,1046.6,3.3877,1130.4,0.00072698,-0.00060707
1225,1046.7,3.3885,1130.8,0.00072908,-0.00070673
1226,1046.8,3.3892,1131.2,0.00073118,-0.00080787
1227,1046.9,3.3899,1131.7,0.00073326,-0.00091047
1228,1046.9,3.3907,1132.1,0.00073534,-0.0010146
1229,1047,3.3914,1132.5,0.00073741,-0.0011202
1230,1047.1,3.3921,1133,0.00073947,-0.0012273
1231,1047.2,3.3929,1133.4,0.00074152,-0.0013359
1232,1047.3,3.3936,1133.9,0.00074357,-0.001446
1233,1047.3,3.3944,1134.3,0.0007456,-0.0015577
1234,1047.4,3.3951,1134.7,0.00074763,-0.0016709
1235,1047.5,3.3959,1135.2,0.00074964,-0.0017857
1236,1047.6,3.3966,1135.6,0.00075165,-0.0019021
1237,1047.7,3.3974,1136.1,0.00075365,-0.00202
1238,1047.8,3.3981,1136.5,0.00075564,-0.0021395
1239,1047.9,3.3989,1136.9,0.00075762,-0.0022607
1240,1048,3.3997,1137.4,0.00075959,-0.0023834
1241,1048.1,3.4004,1137.8,0.00076155,-0.0025077
1242,1048.2,3.4012,1138.3,0.0007635,-0.0026337
1243,1048.3,3.402,1138.7,0.00076545,-0.0027613
1244,1048.4,3.4027,1139.2,0.00076738,-0.0028906
1245,1048.5,3.4035,1139.6,0.0007693,-0.0030215
1246,1048.6,3.4043,1140.1,0.00077122,-0.003154
1247,1048.7,3.405,1140.5,0.00077312,-0.0032883
1248,1048.8,3.4058,1141,0.00077502,-0.0034242
1249,1048.9,3.4066,1141.5,0.0007769,-0.0035618
1250,1049.1,3.4074,1141.9,0.00077878,-0.0037011
1251,1049.2,3.4082,1142.4,0.00078064,-0.0038421
1252,1049.3,3.409,1142.8,0.0007825,-0.0039848
1253,1049.4,3.4097,1143.3,0.00078434,-0.0041293
1254,1049.6,3.4105,1143.7,0.00078617,-0.0042754
1255,1049.7,3.4113,1144.2,0.000788,-0.0044233
1256,1049.8,3.4121,1144.7,0.00078981,-0.004573
1257,1049.9,3.4129,1145.1,0.00079162,-0.0047244
1258,1050.1,3.4137,1145.6,0.00079341,-0.0048775
1259,1050.2,3.4145,1146.1,0.00079519,-0.0050325
1260,1050.4,3.4153,1146.5,0.00079696,-0.0051892
1261,1050.5,3.4161,1147,0.00079873,-0.0053476
1262,1050.6,3.4169,1147.5,0.00080048,-0.0055079
1263,1050.8,3.4177,1147.9,0.00080222,-0.00567
1264,1050.9,3.4185,1148.4,0.00080395,-0.0058338
1265,1051.1,3.4193,1148.9,0.00080567,-0.0059995
1266,1051.3,3.4201,1149.3,0.00080737,-0.006167
1267,1051.4,3.4209,1149.8,0.00080907,-0.0063362
1268,1051.6,3.4217,1150.3,0.00081076,-0.0065074
1269,1051.7,3.4226,1150.8,0.00081243,-0.0066803
1270,1051.9,3.4234,1151.2,0.0008141,-0.0068551
1271,1052.1,3.4242,1151.7,0.00081575,-0.0070317
1272,1052.2,3.425,1152.2,0.00081739,-0.0072102
1273,1052.4,3.4258,1152.7,0.00081902,-0.0073905
1274,1052.6,3.4267,1153.2,0.00082064,-0.0075727
1275,1052.8,3.4275,1153.6,0.00082225,-0.0077567
1276,1052.9,3.4283,1154.1,0.00082385,-0.0079426
1277,1053.1,3.4291,1154.6,0.00082543,-0.0081303
1278,1053.3,3.43,1155.1,0.00082701,-0.00832
1279,1053.5,3.4308,1155.6,0.00082857,-0.0085115
1280,1053.7,3.4316,1156,0.00083012,-0.0087049
1281,1053.9,3.4325,1156.5,0.00083166,-0.0089001
1282,1054.1,3.4333,1157,0.00083319,-0.0090973
1283,1054.3,3.4341,1157.5,0.0008347,-0.0092963
1284,1054.5,3.435,1158,0.00083621,-0.0094973
1285,1054.7,3.4358,1158.5,0.0008377,-0.0097001
1286,1054.9,3.4366,1159,0.00083918,-0.0099048
1287,1055.1,3.4375,1159.5,0.00084065,-0.010111
